"";"X.1";"X";"no";"date_publish";"province";"source_web";"url";"key_word";"date_access";"species";"kabupaten_m";"quantity";"news_publish";"news_title";"news_content"
"122";122;122;122;"31/03/2021";"sumatera selatan";"antara";"https://www.antaranews.com/berita/2073194/virus-african-swine-fever-serang-puluhan-babi-hutan-di-oku-sumsel";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"Kabupaten Ogan Komering Ulu, Sumatera Selatan";"";"Rabu, 31 Maret 2021 11:53 WIB";"Virus African Swine Fever serang puluhan babi hutan di OKU-Sumsel";"Berdasarkan hasil tes laboratorium terhadap babi hutan yang mati ini dinyatakan positif terinfeksi virus ASFBaturaja, Sumsel (ANTARA) - Virus African Swine Fever (ASF) atau penyakit babi menyerang puluhan ekor babi hutan di Kabupaten Ogan Komering Ulu, Sumatera Selatan hingga hewan liar tersebut mati mendadak.Kepala Bidang Peternakan dan Kesehatan Hewan Dinas Perikanan dan Peternakan Ogan Komering Ulu (OKU), Sugiarto di Baturaja, Rabu mengatakan bahwa lebih dari 10 ekor babi hutan beberapa hari lalu diketahui mati mendadak di kawasan hutan wilayah Kecamatan Kedaton Peninjauan Raya dan SP3 Kecamatan Peninjauan.Berdasarkan hasil tes laboratorium terhadap babi hutan yang mati ini dinyatakan positif terinfeksi virus ASF, katanya.Terkait hal itu pihaknya sudah melakukan koordinasi dengan Balai Veteriner Lampung guna mengatasi virus ASF yang menyerang babi hutan tersebut.Dalam waktu dekat Dinas Peternakan dan Perikanan Kabupaten OKU juga akan turun ke desa-desa guna memberikan edukasi kepada masyarakat tentang virus ASF yang menyerang babi hutan.Sosialisasi ini dilakukan agar masyarakat tidak panik dengan virus ASF, katanya menegaskan.Dia menjelaskan, virus African Swine Fever (ASF) adalah penyakit pada babi yang sangat menular dan dapat menyebabkan kematian pada babi hingga 100 persen sehingga mengakibatkan kerugian ekonomi yang sangat besar.Virus ASF yang pertama kali muncul di Medan, Sumatera Utara ini sangat tahan hidup di lingkungan serta relatif lebih tahan terhadap disinfektan.Namun, kata dia, virus ini tidak berbahaya bagi manusia karena tidak dapat ditularkan dari hewan yang terinfeksi ASF.Hanya saja, katanya menegaskan, untuk babi yang mati karena penyakit ASF agar dimasukkan ke dalam kantong dan harus segera dikubur oleh petugas untuk mencegah penularan yang lebih luas.Masyarakat juga diimbau agar tidak menjual babi yang terkena penyakit ASF serta tidak mengonsumsi dagingnya, demikian Sugiarto.Baca juga: Pulau Timor positif terserang virus African Swine FeverBaca juga: Pemprov Bali petakan 25 titik berisiko terkena virus demam babi AfrikaBaca juga: Kementan cegah virus ASF masuk ke IndonesiaPewarta: Edo PurmanaEditor: Andi JauharyCopyright © ANTARA 2021"
"123";123;123;123;"22/05/2021";"sumatera selatan";"pekanbarukini";"https://pekanbarukini.com/mengerikan-terpapar-virus-ini-ratusan-ekor-babi-hutan-di-sumsel-ditemukan-mati";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"Ogan Komering Ilir, Ogan Komering Ulu, Ogan Komering Ulu Selatan, Muara Enim, dan Musi Rawas.";"";"";NA;NA
"124";124;124;124;"11/06/2021";"sumatera selatan";"tribun";"https://m.tribunnews.com/regional/2021/06/11/wabah-flu-babi-serang-empat-lawang-puluhan-babi-hutan-ditemukan-mati-bangkai-tak-dirubung-lalat?page=all";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"Desa Tanjung Kupang Baru kecamatan Tebing Tinggi, kabupaten Empat Lawang";"";"Tayang: Jumat, 11 Juni 2021 07:17 WIB";"Wabah Flu Babi Serang Empat Lawang, Puluhan Babi Hutan Ditemukan Mati, Bangkai tak Dirubung Lalat";"TRIBUNNEWS.COM, EMPAT LAWANG -- Setelah wabah virus African Swine Fever (ASF) menyerang ribuan babi para peternak di Sumatera Utara beberapa waktu lalu, kini virus tersebut diduga menyerang babi hutan di Sumatera Selatan.Hal tersebut ditandai dengan penemuan banyaknya babi hutan yang mati di hutan oleh warga Empat Lawang, Sumsel.Puluhan bangkai babi hutan dikabarkan ditemukan warga di Desa Tanjung Kupang Baru kecamatan Tebing Tinggi, kabupaten Empat Lawang, Rabu (9/6/2021).Dari beberapa sumber informasi yang berhasil dihimpun penyebab banyaknya babi mati tesebut adalah virus African Swine Fever (ASF) atau lebih dikenal dengan sebutan flu babi, pada bangkai babi itu tidak ada sama sekali lalat yang mau menghinggapinya.Di Desa Tanjung Kupang Baru tepatnya Dusun Talang Padang banyak ditemukan bangkai babi katanya sih kena flu babi, kata Revi, pedagang yang sering berkeliling di Dusun Talang Padang.Baca juga:  Pasangan Suami-Istri Tewas oleh Setrum Perangkap Babi yang Dibuat Sang Suami, Kondisinya MengenaskanSementara itu Kepala Dinas Pertanian Kabupaten Empat Lawang, Dadang melalui Kepala Bidang Perikanan dan Peternakan, Qodri mengatakan belum mendapatkan laporan tersebut.Kami belum dapat info terkait hal tersebut, nanti kami coba cek ke lapangan, Kata Qodri.Tidak Menular Ke Ternak dan ManusiaWarga tidak perlu khawatir akan wabah Flu Babi atau Virus African Swine Fever (ASF), karena tidak menular terhadap ternak dan manusia.Anggota Persatuan Dokter Hewan Indonesia (PDHI) Sumsel yang ada di Empat Lawang Drh Budiman Jaya mengatakan masyarakat tidak perlu terlalu khawatir akan virus yang menyerang babi hutan tersebut karena tidak akan menular ke ternak lain ataupun manusia.Virus ASF (African Swine Fever) Aman dan tidak menular ke manusia atau pun hewan ternak, kata Budi saat dihubungi melalui aplikasi pesan singkat Whatsapp.Budi menyarankan jika warga ataupun masyarakat yang menemukan bangkai babi hutan mati segera kubur agar tidak menimbulkan penyakit lainnya.Jika menemui babi mati jangan dibuang di sungai karena bisa mencemari lingkungan dan menyebabkan penyakit lain lebih baik dikubur, imbuhnya.Baca juga:  Tayadi Tewas Tersetrum Ranjau Babi yang Dipasangnya Sendiri, Wajahnya Penuh LukaSejatinya virus ASF telah muncul pertengahan tahun lalu, saat itu ratusan ekor babi ternak di Palembang mati mendadak. Kasus tersebut terus meluas menjangkiti babi hutan mulai dari bulan Februari 2021 hingga saat ini.Berdasarkan Laporan yang masuk ke PDHI Sumatera Selatan virus ini telah muncul di beberapa kabupaten yakni di Ogan Komering Ilir, Ogan Komering Ulu, Ogan Komering Ulu Selatan, Muara Enim, dan Musi Rawas.Berkah Untuk PetaniVirus African Swine Fever (ASF) yang membuat banyak babi hutan mati di Kabupaten Empat Lawang membawa keberkahan sendiri bagi petani.Suci Wulandari (25) warga Kelurahan Jayaloka yang berkebun di daerah Talang gunung yang juga menemukan bangkai babi adalah salah satunya.Baca juga:  Heboh Babi Misterius Ditemukan Tidur di Kasur Kamar Warga di Konawe Utara, Ini Kronologi LengkapnyaDi kebun kami banyak ditemukan babi yang mati aromanya memang bau sekali tapi Alhamdulillah karena babi tersebut mati dengan sendirinya jadi tidak perlu lagi untuk diracun ataupun diburu, kata Suci, Rabu (09/06/2021).Ketua Porbi Empat Lawang, Sulpani irham mengatakan dirinya sering menemukan Babi mati saat berburu di Wilayah kecamatan Tebing Tinggi, selain itu juga didapati laporan adanya bangkai babi dari ketua cabang Porbi di kecamatan Talang Padang , Pendopo, Sikap Dalam dan Ulu Musi.Betul sering ditemukan saat berburu di Kecamatan Tebing Tinggi selain itu juga ditemukan di beberapa desa di Kecamatan Talang Padang, Pendopo, Sikap Dalam dan Ulu Musi, kata Pani.Selain itu ukar Pani Kejadian yang sama juga banyak ditemukan di kabupaten tetangga seperti kabulatem Lahat.Belum Ada VaksinnyaWabah African Swine Fever (ASF) yang menyerang ternak babi sampai saat ini masih menyebar di berbagai daerah, terutama Kota Medan.Walhasil, virus yang sudah ada sejak akhir 2019 ini mengakibatkan harga babi yang menjulang tinggi. Kini, kenaikan harga babi bahkan capai Rp 130 ribu per kg di wilayah Sumatra Utara.Menanggapi hal tersebut, Medik Balai Veteriner Medan Drh Lilik Prayitno Msi mengakui sampai saat ini belum ada obat atau vaksin yang cukup efektif untuk meredakan virus tersebut.Antisipasi yang bisa kami lakukan hanya dengan penerapan Biosecurity. Misalnya pembersihan sanitasi, pengendalian lalu lintas, dan isolasi, kata Lilik Prayitno saat diwawancara Tribun Medan di Literacy Coffee Jalan Jati II, Teladan Timur, Kecamatan Medan Kota, Kota Medan, Kamis (1/4/2021).Lilik menjelaskan langkah antisipasi itu pun kini masih sulit untuk dilakukan oleh peternak, terutama yang menggunakan sistem tradisional.Meskipun begitu, langkah antisipasi itu adalah satu - satunya pertahanan untuk pengendalian wabah dan mencegah penularan wabah ASF.Dia mengatakan apabila suatu wilayah dilanda wabah secara berkesinambungan maka telah masuk ke level endemis. Artinya, kondisi dimana penyakit menyebar pada suatu wilayah dalam kurun waktu yang berlangsung lama.Wabah ASF yang telah hadir sejak 2019 di Sumut pun dapar dikatakan pada level demikian. Sehingga virus tersebut telah berhabitat dan sangat perlu diwaspadai oleh seluruh peternak.Untuk meminimalisir perluasan wabah itu, maka langkah Biosecurity harus betul - betul ditekankan. Jika tidak, virus itu akan menjadi ancaman yang berkepanjangan.Dia pun menjelaskan upaya pemerintah untuk menanggulangi virus tersebut sudah cukup beragam. Mulai dari membentuk unit reaksi cepat pada akhir 2019 dan awal 2020.Tapi mungkin karena pertengahan 2020 wabah Covid-19 melanda, soal virus babi jadi tidak diprioritaskan. Pemerintah lebih fokus untuk menangani virus Corona karena langsung mengancam nyawa manusia. Makanya seluruh anggaran lebih mengarah pada penanganan Covid-19, ujarnya. (Sahri Romadhon)Artikel ini telah tayang di TribunSumsel.com dengan judul Babi Hutan Ditemukan Mati Karena Flu Babi, Apakah Menular ke Manusia? Ini Penjelasan Dokter Hewan"
"125";125;125;125;"05/12/2021";"sumatera barat";"suara_sumbar";"https://sumbar.suara.com/read/2021/12/05/160613/belasan-ekor-babi-hutan-di-agam-mati-mendadak?page=all";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"Kabupaten Agam, Sumatera Barat";"15";"";NA;NA
"126";126;126;126;"23/12/2021";"sumatera barat";"suara_sumbar";"https://sumbar.suara.com/read/2021/12/23/121500/puluhan-ekor-babi-mati-mendadak-di-agam-positif-terpapar-virus-flu-babi-afrika";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"kawasan Maua Hilia, Jorong Kayu Pasak Timur, Nagari Salareh Aia, Kecamatan Palembayan, Kabupaten Agam, Sumatera Barat";"";"";NA;NA
"127";127;127;127;"23/05/2021";"sumatera selatan";"metro_Terkini";"https://metroterkini.com/news/detail/53256/regional/Sumsel/ratusan-ekor-babi-hutan-di-sumsel-mati-akibat-virus";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"Ogan Komering Ilir, Ogan Komering Ulu, Ogan Komering Ulu Selatan, Muara Enim, dan Musi Rawas.";"";"";NA;NA
"128";128;128;128;"21/05/2021";"sumatera selatan";"tribun_palembang";"https://palembang.tribunnews.com/2021/05/21/bangkai-babi-hutan-bergelimpangan-di-muratara-dugaan-warga-bermacam-macam-mereka-tidak-dibunuh";"babi hutan ""mati"" ""2021""";"15/10/2024";"wild";"wilayah Kecamatan Rawas Ilir dan Kecamatan Nibung, kabupaten musi rawas";"";"Tayang: Jumat, 21 Mei 2021 14:06 WIB";"Bangkai Babi Hutan Bergelimpangan di Muratara, Dugaan Warga Bermacam-macam: Mereka tidak Dibunuh";"SRIPOKU.COM, MURATARA - Warga di beberapa wilayah di Kabupaten Musi Rawas Utara (Muratara) dihebohkan dengan banyaknya bangkai babi hutan.Penemuan babi mati ini, salah satunya ada di wilayah Kecamatan Rawas Ilir dan Kecamatan Nibung.Saya pagi tadi ke kebun, ada sekitar tiga ekor (babi mati) yang saya temui, kata Mustofa, warga Kelurahan Bingin Teluk, Kecamatan Rawas Ilir, Jumat (21/5/2021).• Bantah Transgender, Akhirnya Lucinta Luna Bongkar Sosok Muhammad Fatah, Pria Tulen di Masa Lalunya!Dia meyakini babi itu mati dengan sendirinya, bukan karena dibunuh pemburu atau terperangkap jeratan babi di kebun warga.Bangkai babinya sudah sampai busuk, kalau diburu pasti sudah dibawa, di sekitar babi itu juga tidak ada perangkap babi, kata Mustofa.Warga lainnya, Dwi mengungkapkan juga menemukan babi mati di kebun karet miliknya beberapa hari lalu.Tiga hari yang lalu lah kira-kira, di kebun potongan (karet) saya, ada juga babi mati, katanya.Selain di Kecamatan Rawas Ilir, warga di Kecamatan Nibung juga menginformasikan banyak ditemukan babi mati di wilayah mereka.Iya ada, kemarin di kebun sawit perusahaan juga ada beberapa babi mati, ungkap Rahma, warga Desa Bumi Makmur, Kecamatan Nibung.• Kapolda Sumsel  Beri Penghargaan Anggota Berprestasi di Polres OKUWarga yang sama, Anto mengatakan beberapa warga di desanya juga mengaku menemukan babi mati, bahkan ada yang hanyut di anak sungai.Dia menduga babi tersebut mati karena terserang virus flu babi.Dia berharap instansi terkait dapat turun langsung mengecek ke lapangan guna menindaklanjuti informasi warga.Untuk menghindari hal-hal yang tidak diinginkan, secepatnya cek, semoga saja tidak berdampak kepada manusia, harapnya.Anggota Persatuan Olahraga Berburu Babi (PORBI) Kabupaten Muratara, Evan mengatakan sudah mendengar informasi tentang banyaknya warga menemukan babi mati.Tapi saya belum lihat langsung. Setahu saya sebelumnya belum pernah ada fenomena seperti itu, kalau kejadian itu memang benar, katanya.• Audiensi Antar Bank Sumselbabel, Bengkulu, Lampung, dan Bank Jambi Kerjasama Pemberian Kredit PemdaKepala Dinas Pertanian dan Peternakan Muratara, Suhardiman mengaku baru mendapat informasi soal banyaknya warga menemukan babi mati.Kami akan cek, kalau ini memang benar, sebelumnya tidak pernah terjadi di daerah kita, katanya.Penulis: Rahmat"
"129";129;129;129;"09/01/2021";"ntt";"antara";"https://www.antaranews.com/berita/1935920/ratusan-ekor-babi-milik-warga-di-flores-timur-mati-mendadak";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Ile Boleng di Pulau Adonara, Kabupaten Flores Timur, Nusa Tenggara Timur";"200";"Sabtu, 9 Januari 2021 13:02 WIB";"Ratusan ekor babi milik warga di Flores Timur mati mendadak";"Kupang (ANTARA) - Ratusan ekor babi yang diternak warga Kecamatan Ile Boleng di Pulau Adonara, Kabupaten Flores Timur, Nusa Tenggara Timur dilaporkan mati mendadak diduga akibat terserang virus demam babi Afrika (african swine fever).Benar, banyak ternak babi warga yang mati mendadak belakangan ini karena diserang penyakit yang gejalanya menyerupai serangan virus demam babi Afrika, kata Camat Ile Boleng Yonas Sapakoly ketika dihubungi dari Kupang, Sabtu.Ia mengatakan jumlah ternak babi yang mati mendadak diperkirakan sudah lebih dari 200 ekor yang tersebar di desa-desa Ile Boleng yang lebih dominan di Desa Beda Lewun dan Desa Lewopao.Baca juga: Pemkot Palembang selidiki kasus ratusan babi mati mendadakYonas mengatakan kondisi serangan penyakit ternak ini sangat memprihatinkan karena merugikan warga yang selama ini memelihara ternak babi untuk menunjang kebutuhan hidupnya.Mengenai upaya penanganan, Yonas mengatakan sejumlah petugas dari dinas terkait di kabupaten sudah turun langsung ke lapangan untuk melakukan penanganan, salah satunya dengan penyuntikan ternak.Penyakit yang menyerang babi ini memang diduga karena virus demam babi Afrika karena gejalanya mirip seperti tubuh ternak yang berwarna merah, katanya.Ia mengatakan pihaknya juga telah memberikan imbauan kepada warga atau peternak agar ketika ada ternaknya yang mati mendadak lagi maka langsung menghubungi pihak desa untuk diteruskan ke kabupaten.Kita juga meminta warga agar kalau ada ternaknya yang mati maka dikubur, jangan dibuang ke pantai atau laut, katanya.Yonas juga mengimbau agar warga peternak juga memperhatikan kondisi pakan maupun kandang agar tetap higienis sehingga tidak mudah terserang penyakit.*Baca juga: Mentan sebut Balitbangtan tengah uji coba vaksin Demam Babi AfrikaBaca juga: Waspada flu babi, Kementan tingkatkan pengawasan lalu lintas hewanPewarta: Aloysius LewokedaEditor: Triono SubagyoCopyright © ANTARA 2021"
"130";130;130;130;"22/01/2021";"ntt";"antara_lampung";"https://lampung.antaranews.com/berita/475484/ratusan-ekor-babi-milik-warga-lembata-mati-terserang-asf";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";" Kabupaten Lembata, Nusa Tenggara Timur";"800";"Jumat, 22 Januari 2021 11:49 WIB";"Ratusan ekor babi milik warga Lembata mati terserang ASF";"Kupang (ANTARA) - Dinas Peternakan Kabupaten Lembata, Nusa Tenggara Timur, mencatat sekitar 800-an ekor ternak babi milik warga setempat mati akibat terserang virus african swine fever (ASF) atau demam babi Afrika.Kejadian serangan ASF ini muncul sejak November 2020 dan puncaknya sejak 21 Desember 2020 hingga sekarang ini, kata Kepala Dinas Peternakan Lembata Kanisius Tuaq ketika dihubungi dari Kupang, Jumat.Ia menjelaskan 800-an ekor babi milik warga yang mati dipastikan terserang virus ASF berdasarkan hasil uji laboratorium Bala Besar Veteriner Denpasar di Bali.Ternak babi mati setelah mengalami gejala seperti kemerahan pada bagian telinga, perut, dada, diare berdarah, serta tiba-tiba terlentang, kesulitan bernafas dan tidak mau makan.Mengenai upaya penanganan, Kanisius menjelaskan dilakukan dengan pencegahan serta penanganan bangkai babi.Kanisius mengatakan sebelumnya banyak bangkai babi sembarangan sehingga membuat penyebaran virus ASF semakin meningkat.Persoalan yang ada di lapangan itu warga membuang bangkai di kali atau sekitar pantai dan laut sehingga penyebaran virus semakin meluas, katanya.Untuk itu, kata dia, pemerintah daerah sudah mengambil alih dengan mengumpulkan bangkai babi untuk dikuburkan secara teratur pada lahan yang sudah disediakan.Ia mengimbau agar masyarakat atau peternak di daerah itu agar juga melakukan langkah-langkah pencegahan di antaranya memperhatikan pakan babi maupun menjaga kebersihan lingkungan kandang dan sekitarnya."
"131";131;131;131;"22/05/2021";"kalimantan timur";"headline_kaltim";"https://headlinekaltim.co/ternak-babi-mati-massal-di-berau-diduga-virus-hog-cholera-menular-ke-manusia/";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kampung Maluang dan Paribau, Kecamatan Gunung Tabur, Kabupaten Berau";"62";"";NA;NA
"132";132;132;132;"26/02/2021";"bali";"bali_tribune";"https://balitribune.co.id/content/puluhan-babi-mati-mendadak";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Banjar Dinas Ceniga, Desa Dukuh, Kecamatan Kubu, Karangasem,";"";"Diposting : 26 February 2021  04:07";"Puluhan Babi Mati Mendadak";"balitribune.co.id | Amlapura - Diduga terserang virus African Swine Fever (ASF) puluhan babi di Banjar Dinas Ceniga, Desa Dukuh, Kecamatan Kubu, Karangasem, dilaporkan mati mendadak. Informasi tersebut dibenarkan oleh Kadis Pertanian dan Peternakan Kabupaten Karangasem, I Wayan Supandi.Kepada wartawan Kamis (25/2/2021) Supandi menyebutkan jika pihaknya melalui petugas Keswan dan berkoordinasi dengan Camat Kubu, telah melakukan penanganan terkait kasus matinya puluhan babi milik warga secara mendadak tersebut.“Sama seperti kasus-kasus kematian babi secara mendadak yang terjadi di tempat lain, penanganan yang kami lakukan yakni upaya antisipasi dengan cara penyemprotan cairan disinfektan pada kandang babi serta membatasi pasokan hewan luar kawasan karena hewan ternak babi yang didatangkan dari luar membawa virus yang memungkinkan menjadi sebab penyebaran virus,” tegasnya.Penanganan ini dilakukan sebagai upaya pencegahan penyebaran virus ASF yang diduga menjadi penyebab kematian ternak babi milik warga di Karangasem tersebut, mengingat sampai saat ini vaksin anti virus ASF belum ditemukan atau belum ada.“Disamping itu mengingat anggaran kita juga sangat minim, jadi tidak memungkinkan untuk melakukan upaya lebih,” sebutnya.Kabid Peternakan dan Kesehatan Hewan drh I Made Ari Susanta, dalam kesempatan itu juga menambahkan, faktor cuaca atau iklim juga mempengaruhi penyebaran dan perkembangan virus ASF yang menyerang ternak babi tersebut. Artinya di tengah cuaca seperti sekarang ini, babi yang terserang ASF akan sakit dan bisa mati dalam waktu yang tidak lama.Terkait informasi matinya ternak babi warga di Desa Dukuh, dikatakan Ari Susanta, sebenarnya matinya ternak babi itu tidak terjadi secara massal. Hanya saja dalam kurun waktu yang cukup dekat jumlah babi yang mati diakumulasikan ada puluhan ekor.Kami sudah lakukan kordinasi dengan pihak Keswan yang bertugas upaya penanggulangan kondisi di sana, hanya saja yang bisa kita lakukan sebatas sterilisasi kandang serta mengimbau warga pemilik ternak jika ada ternaknya sudah kedapatan sakit atau kelainan agar segera dilakukan pengobatan,” tandasnya.Sebab, katanya, saat ini pihaknya hanya bisa melakukan upaya seperti itu, yakni penerapan sistem penanganan kesehatan hewan dan  penerapan sistem Biosecurity dalam mencegah penularan dan penyebaran penyakit ternak."
"133";133;133;133;"09/01/2021";"ntt";"antara_jambi";"https://jambi.antaranews.com/rilis-pers/1935920/ratusan-ekor-babi-milik-warga-di-flores-timur-mati-mendadak";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Kecamatan Ile Boleng di Pulau Adonara, Kabupaten Flores Timur, Nusa Tenggara Timur";"";"Sabtu, 9 Januari 2021 13:02 WIB";"Ratusan ekor babi milik warga di Flores Timur mati mendadak";"Kupang (ANTARA) - Ratusan ekor babi yang diternak warga Kecamatan Ile Boleng di Pulau Adonara, Kabupaten Flores Timur, Nusa Tenggara Timur dilaporkan mati mendadak diduga akibat terserang virus demam babi Afrika (african swine fever).Benar, banyak ternak babi warga yang mati mendadak belakangan ini karena diserang penyakit yang gejalanya menyerupai serangan virus demam babi Afrika, kata Camat Ile Boleng Yonas Sapakoly ketika dihubungi dari Kupang, Sabtu.Ia mengatakan jumlah ternak babi yang mati mendadak diperkirakan sudah lebih dari 200 ekor yang tersebar di desa-desa Ile Boleng yang lebih dominan di Desa Beda Lewun dan Desa Lewopao.Baca juga: Pemkot Palembang selidiki kasus ratusan babi mati mendadakYonas mengatakan kondisi serangan penyakit ternak ini sangat memprihatinkan karena merugikan warga yang selama ini memelihara ternak babi untuk menunjang kebutuhan hidupnya.Mengenai upaya penanganan, Yonas mengatakan sejumlah petugas dari dinas terkait di kabupaten sudah turun langsung ke lapangan untuk melakukan penanganan, salah satunya dengan penyuntikan ternak.Penyakit yang menyerang babi ini memang diduga karena virus demam babi Afrika karena gejalanya mirip seperti tubuh ternak yang berwarna merah, katanya.Ia mengatakan pihaknya juga telah memberikan imbauan kepada warga atau peternak agar ketika ada ternaknya yang mati mendadak lagi maka langsung menghubungi pihak desa untuk diteruskan ke kabupaten.Kita juga meminta warga agar kalau ada ternaknya yang mati maka dikubur, jangan dibuang ke pantai atau laut, katanya.Yonas juga mengimbau agar warga peternak juga memperhatikan kondisi pakan maupun kandang agar tetap higienis sehingga tidak mudah terserang penyakit.*Baca juga: Mentan sebut Balitbangtan tengah uji coba vaksin Demam Babi AfrikaBaca juga: Waspada flu babi, Kementan tingkatkan pengawasan lalu lintas hewan"
"134";134;134;134;"06/09/2021";"bengkulu";"tirto";"https://tirto.id/kena-flu-babi-afrika-belasan-babi-hutan-di-bengkulu-mati-gjgh";"""babi"" ""mati"" ""2021""";"15/10/2024";"domestic";"Taman Nasional Kerinci Seblat (TNKS) wilayah Kabupaten Bengkulu Utara, Provinsi Bengkulu";"12";"Terbit 6 Sep 2021 09:40 WIB,";"Kena Flu Babi Afrika, Belasan Babi Hutan di Bengkulu Mati";"Bengkulu termasuk pemasok daging babi hutan dalam jumlah besar ke luar, sehingga dikhawatirkan mempengaruhi penyebaran virus.tirto.id - Sebanyak 12 ekor babi hutan mati terserang virus flu babi Afrika atau African Swine Fever (ASF) di Taman Nasional Kerinci Seblat (TNKS) wilayah Kabupaten Bengkulu Utara, Provinsi Bengkulu.Kepala Urusan Program dan Kerjasama BKSDA Bengkulu-Lampung, Erni Suyati mengatakan belasan babi mati terjadi pada 27 Agustus 2021. Kematiannya mendadak.Sebelumnya kami sudah mendapatkan informasi bahwa di luar kawasan konservasi sudah ada babi hutan yang mati mendadak dan kami tidak melakukan investigasi penyakit karena sudah ada instansi terkait seperti dinas peternakan dan kesehatan hewan, kata Erni, Senin (6/9/2021).Erni menjelaskan bahwa sejak Juli hingga September 2021, flu babi Afrika terjadi juga di Kabupaten Mukomuko hingga perbatasan Bengkulu dengan Provinsi Lampung.Selama ini Bengkulu termasuk pemasok daging babi hutan dalam jumlah besar ke luar Bengkulu, sehingga hal tersebut dikhawatirkan mempengaruhi penyebaran virus tersebut.Kami khawatirkan virus ini menyerang babi gunung yang spesiesnya mulai langka sebab babi hutan di Bengkulu kemungkinan sudah terinfeksi, katanya.Saat ini, BKSDA Bengkulu bekerja sama dengan Balai Besar Penelitian Veteriner Kementerian Pertanian Bengkulu untuk pemeriksaan virologi dari bangkai babi.Ia menambahkan bahwa saat ini belum ada vaksin untuk menghindari penyebaran virus ASF sebab virus ini masih baru di Indonesia dan tidak berpengaruh bagi manusia, namun manusia bisa membawa virus ke babi lainnya atau bisa disebut perantara."
